,boot_type,targeted_structure,noise_type,rdm_comparison,n_cell,n_subj,n_stim,n_repeat,finished
2490,fancyboot,VISal,shrinkage_eye,corr_cov,80,5,40,10,0
2491,fancyboot,VISal,shrinkage_eye,corr_cov,80,5,40,20,0
2492,fancyboot,VISal,shrinkage_eye,corr_cov,80,5,40,40,0
2493,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,10,10,0
2494,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,10,20,0
2495,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,10,40,0
2496,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,20,10,0
2497,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,20,20,0
2498,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,20,40,0
2499,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,40,10,0
2500,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,40,20,0
2501,fancyboot,VISal,shrinkage_eye,corr_cov,80,10,40,40,0
2502,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,10,10,0
2503,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,10,20,0
2504,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,10,40,0
2505,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,20,10,0
2506,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,20,20,0
2507,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,20,40,0
2508,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,40,10,0
2509,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,40,20,0
2510,fancyboot,VISal,shrinkage_eye,corr_cov,80,15,40,40,0
2511,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,10,10,0
2512,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,10,20,0
2513,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,10,40,0
2514,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,20,10,0
2515,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,20,20,0
2516,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,20,40,0
2517,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,40,10,0
2518,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,40,20,0
2519,fancyboot,VISal,shrinkage_eye,cosine_cov,20,5,40,40,0
2520,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,10,10,0
2521,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,10,20,0
2522,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,10,40,0
2523,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,20,10,0
2524,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,20,20,0
2525,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,20,40,0
2526,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,40,10,0
2527,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,40,20,0
2528,fancyboot,VISal,shrinkage_eye,cosine_cov,20,10,40,40,0
2529,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,10,10,0
2530,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,10,20,0
2531,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,10,40,0
2532,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,20,10,0
2533,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,20,20,0
2534,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,20,40,0
2535,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,40,10,0
2536,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,40,20,0
2537,fancyboot,VISal,shrinkage_eye,cosine_cov,20,15,40,40,0
2538,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,10,10,0
2539,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,10,20,0
2540,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,10,40,0
2541,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,20,10,0
2542,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,20,20,0
2543,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,20,40,0
2544,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,40,10,0
2545,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,40,20,0
2546,fancyboot,VISal,shrinkage_eye,cosine_cov,40,5,40,40,0
2547,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,10,10,0
2548,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,10,20,0
2549,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,10,40,0
2550,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,20,10,0
2551,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,20,20,0
2552,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,20,40,0
2553,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,40,10,0
2554,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,40,20,0
2555,fancyboot,VISal,shrinkage_eye,cosine_cov,40,10,40,40,0
2556,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,10,10,0
2557,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,10,20,0
2558,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,10,40,0
2559,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,20,10,0
2560,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,20,20,0
2561,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,20,40,0
2562,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,40,10,0
2563,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,40,20,0
2564,fancyboot,VISal,shrinkage_eye,cosine_cov,40,15,40,40,0
2565,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,10,10,0
2566,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,10,20,0
2567,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,10,40,0
2568,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,20,10,0
2569,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,20,20,0
2570,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,20,40,0
2571,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,40,10,0
2572,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,40,20,0
2573,fancyboot,VISal,shrinkage_eye,cosine_cov,80,5,40,40,0
2574,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,10,10,0
2575,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,10,20,0
2576,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,10,40,0
2577,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,20,10,0
2578,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,20,20,0
2579,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,20,40,0
2580,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,40,10,0
2581,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,40,20,0
2582,fancyboot,VISal,shrinkage_eye,cosine_cov,80,10,40,40,0
2583,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,10,10,0
2584,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,10,20,0
2585,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,10,40,0
2586,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,20,10,0
2587,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,20,20,0
2588,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,20,40,0
2589,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,40,10,0
2590,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,40,20,0
2591,fancyboot,VISal,shrinkage_eye,cosine_cov,80,15,40,40,0
2592,both,VISam,eye,cosine,20,5,10,10,0
2593,both,VISam,eye,cosine,20,5,10,20,0
2594,both,VISam,eye,cosine,20,5,10,40,0
2595,both,VISam,eye,cosine,20,5,20,10,0
2596,both,VISam,eye,cosine,20,5,20,20,0
2597,both,VISam,eye,cosine,20,5,20,40,0
2598,both,VISam,eye,cosine,20,5,40,10,0
2599,both,VISam,eye,cosine,20,5,40,20,0
2600,both,VISam,eye,cosine,20,5,40,40,0
2601,both,VISam,eye,cosine,20,10,10,10,0
2602,both,VISam,eye,cosine,20,10,10,20,0
2603,both,VISam,eye,cosine,20,10,10,40,0
2604,both,VISam,eye,cosine,20,10,20,10,0
2605,both,VISam,eye,cosine,20,10,20,20,0
2606,both,VISam,eye,cosine,20,10,20,40,0
2607,both,VISam,eye,cosine,20,10,40,10,0
2608,both,VISam,eye,cosine,20,10,40,20,0
2609,both,VISam,eye,cosine,20,10,40,40,0
2610,both,VISam,eye,cosine,20,15,10,10,0
2611,both,VISam,eye,cosine,20,15,10,20,0
2612,both,VISam,eye,cosine,20,15,10,40,0
2613,both,VISam,eye,cosine,20,15,20,10,0
2614,both,VISam,eye,cosine,20,15,20,20,0
2615,both,VISam,eye,cosine,20,15,20,40,0
2616,both,VISam,eye,cosine,20,15,40,10,0
2617,both,VISam,eye,cosine,20,15,40,20,0
2618,both,VISam,eye,cosine,20,15,40,40,0
2619,both,VISam,eye,cosine,40,5,10,10,0
2620,both,VISam,eye,cosine,40,5,10,20,0
2621,both,VISam,eye,cosine,40,5,10,40,0
2622,both,VISam,eye,cosine,40,5,20,10,0
2623,both,VISam,eye,cosine,40,5,20,20,0
2624,both,VISam,eye,cosine,40,5,20,40,0
2625,both,VISam,eye,cosine,40,5,40,10,0
2626,both,VISam,eye,cosine,40,5,40,20,0
2627,both,VISam,eye,cosine,40,5,40,40,0
2628,both,VISam,eye,cosine,40,10,10,10,0
2629,both,VISam,eye,cosine,40,10,10,20,0
2630,both,VISam,eye,cosine,40,10,10,40,0
2631,both,VISam,eye,cosine,40,10,20,10,0
2632,both,VISam,eye,cosine,40,10,20,20,0
2633,both,VISam,eye,cosine,40,10,20,40,0
2634,both,VISam,eye,cosine,40,10,40,10,0
2635,both,VISam,eye,cosine,40,10,40,20,0
2636,both,VISam,eye,cosine,40,10,40,40,0
2637,both,VISam,eye,cosine,40,15,10,10,0
2638,both,VISam,eye,cosine,40,15,10,20,0
2639,both,VISam,eye,cosine,40,15,10,40,0
2640,both,VISam,eye,cosine,40,15,20,10,0
2641,both,VISam,eye,cosine,40,15,20,20,0
2642,both,VISam,eye,cosine,40,15,20,40,0
2643,both,VISam,eye,cosine,40,15,40,10,0
2644,both,VISam,eye,cosine,40,15,40,20,0
2645,both,VISam,eye,cosine,40,15,40,40,0
2646,both,VISam,eye,cosine,80,5,10,10,0
2647,both,VISam,eye,cosine,80,5,10,20,0
2648,both,VISam,eye,cosine,80,5,10,40,0
2649,both,VISam,eye,cosine,80,5,20,10,0
2650,both,VISam,eye,cosine,80,5,20,20,0
2651,both,VISam,eye,cosine,80,5,20,40,0
2652,both,VISam,eye,cosine,80,5,40,10,0
2653,both,VISam,eye,cosine,80,5,40,20,0
2654,both,VISam,eye,cosine,80,5,40,40,0
2655,both,VISam,eye,cosine,80,10,10,10,0
2656,both,VISam,eye,cosine,80,10,10,20,0
2657,both,VISam,eye,cosine,80,10,10,40,0
2658,both,VISam,eye,cosine,80,10,20,10,0
2659,both,VISam,eye,cosine,80,10,20,20,0
2660,both,VISam,eye,cosine,80,10,20,40,0
2661,both,VISam,eye,cosine,80,10,40,10,0
2662,both,VISam,eye,cosine,80,10,40,20,0
2663,both,VISam,eye,cosine,80,10,40,40,0
2664,both,VISam,eye,cosine,80,15,10,10,0
2665,both,VISam,eye,cosine,80,15,10,20,0
2666,both,VISam,eye,cosine,80,15,10,40,0
2667,both,VISam,eye,cosine,80,15,20,10,0
2668,both,VISam,eye,cosine,80,15,20,20,0
2669,both,VISam,eye,cosine,80,15,20,40,0
2670,both,VISam,eye,cosine,80,15,40,10,0
2671,both,VISam,eye,cosine,80,15,40,20,0
2672,both,VISam,eye,cosine,80,15,40,40,0
2673,both,VISam,eye,corr,20,5,10,10,0
2674,both,VISam,eye,corr,20,5,10,20,0
2675,both,VISam,eye,corr,20,5,10,40,0
2676,both,VISam,eye,corr,20,5,20,10,0
2677,both,VISam,eye,corr,20,5,20,20,0
2678,both,VISam,eye,corr,20,5,20,40,0
2679,both,VISam,eye,corr,20,5,40,10,0
2680,both,VISam,eye,corr,20,5,40,20,0
2681,both,VISam,eye,corr,20,5,40,40,0
2682,both,VISam,eye,corr,20,10,10,10,0
2683,both,VISam,eye,corr,20,10,10,20,0
2684,both,VISam,eye,corr,20,10,10,40,0
2685,both,VISam,eye,corr,20,10,20,10,0
2686,both,VISam,eye,corr,20,10,20,20,0
2687,both,VISam,eye,corr,20,10,20,40,0
2688,both,VISam,eye,corr,20,10,40,10,0
2689,both,VISam,eye,corr,20,10,40,20,0
2690,both,VISam,eye,corr,20,10,40,40,0
2691,both,VISam,eye,corr,20,15,10,10,0
2692,both,VISam,eye,corr,20,15,10,20,0
2693,both,VISam,eye,corr,20,15,10,40,0
2694,both,VISam,eye,corr,20,15,20,10,0
2695,both,VISam,eye,corr,20,15,20,20,0
2696,both,VISam,eye,corr,20,15,20,40,0
2697,both,VISam,eye,corr,20,15,40,10,0
2698,both,VISam,eye,corr,20,15,40,20,0
2699,both,VISam,eye,corr,20,15,40,40,0
2700,both,VISam,eye,corr,40,5,10,10,0
2701,both,VISam,eye,corr,40,5,10,20,0
2702,both,VISam,eye,corr,40,5,10,40,0
2703,both,VISam,eye,corr,40,5,20,10,0
2704,both,VISam,eye,corr,40,5,20,20,0
2705,both,VISam,eye,corr,40,5,20,40,0
2706,both,VISam,eye,corr,40,5,40,10,0
2707,both,VISam,eye,corr,40,5,40,20,0
2708,both,VISam,eye,corr,40,5,40,40,0
2709,both,VISam,eye,corr,40,10,10,10,0
2710,both,VISam,eye,corr,40,10,10,20,0
2711,both,VISam,eye,corr,40,10,10,40,0
2712,both,VISam,eye,corr,40,10,20,10,0
2713,both,VISam,eye,corr,40,10,20,20,0
2714,both,VISam,eye,corr,40,10,20,40,0
2715,both,VISam,eye,corr,40,10,40,10,0
2716,both,VISam,eye,corr,40,10,40,20,0
2717,both,VISam,eye,corr,40,10,40,40,0
2718,both,VISam,eye,corr,40,15,10,10,0
2719,both,VISam,eye,corr,40,15,10,20,0
2720,both,VISam,eye,corr,40,15,10,40,0
2721,both,VISam,eye,corr,40,15,20,10,0
2722,both,VISam,eye,corr,40,15,20,20,0
2723,both,VISam,eye,corr,40,15,20,40,0
2724,both,VISam,eye,corr,40,15,40,10,0
2725,both,VISam,eye,corr,40,15,40,20,0
2726,both,VISam,eye,corr,40,15,40,40,0
2727,both,VISam,eye,corr,80,5,10,10,0
2728,both,VISam,eye,corr,80,5,10,20,0
2729,both,VISam,eye,corr,80,5,10,40,0
2730,both,VISam,eye,corr,80,5,20,10,0
2731,both,VISam,eye,corr,80,5,20,20,0
2732,both,VISam,eye,corr,80,5,20,40,0
2733,both,VISam,eye,corr,80,5,40,10,0
2734,both,VISam,eye,corr,80,5,40,20,0
2735,both,VISam,eye,corr,80,5,40,40,0
2736,both,VISam,eye,corr,80,10,10,10,0
2737,both,VISam,eye,corr,80,10,10,20,0
2738,both,VISam,eye,corr,80,10,10,40,0
2739,both,VISam,eye,corr,80,10,20,10,0
2740,both,VISam,eye,corr,80,10,20,20,0
2741,both,VISam,eye,corr,80,10,20,40,0
2742,both,VISam,eye,corr,80,10,40,10,0
2743,both,VISam,eye,corr,80,10,40,20,0
2744,both,VISam,eye,corr,80,10,40,40,0
2745,both,VISam,eye,corr,80,15,10,10,0
2746,both,VISam,eye,corr,80,15,10,20,0
2747,both,VISam,eye,corr,80,15,10,40,0
2748,both,VISam,eye,corr,80,15,20,10,0
2749,both,VISam,eye,corr,80,15,20,20,0
2750,both,VISam,eye,corr,80,15,20,40,0
2751,both,VISam,eye,corr,80,15,40,10,0
2752,both,VISam,eye,corr,80,15,40,20,0
2753,both,VISam,eye,corr,80,15,40,40,0
2754,both,VISam,eye,corr_cov,20,5,10,10,0
2755,both,VISam,eye,corr_cov,20,5,10,20,0
2756,both,VISam,eye,corr_cov,20,5,10,40,0
2757,both,VISam,eye,corr_cov,20,5,20,10,0
2758,both,VISam,eye,corr_cov,20,5,20,20,0
2759,both,VISam,eye,corr_cov,20,5,20,40,0
2760,both,VISam,eye,corr_cov,20,5,40,10,0
2761,both,VISam,eye,corr_cov,20,5,40,20,0
2762,both,VISam,eye,corr_cov,20,5,40,40,0
2763,both,VISam,eye,corr_cov,20,10,10,10,0
2764,both,VISam,eye,corr_cov,20,10,10,20,0
2765,both,VISam,eye,corr_cov,20,10,10,40,0
2766,both,VISam,eye,corr_cov,20,10,20,10,0
2767,both,VISam,eye,corr_cov,20,10,20,20,0
2768,both,VISam,eye,corr_cov,20,10,20,40,0
2769,both,VISam,eye,corr_cov,20,10,40,10,0
2770,both,VISam,eye,corr_cov,20,10,40,20,0
2771,both,VISam,eye,corr_cov,20,10,40,40,0
2772,both,VISam,eye,corr_cov,20,15,10,10,0
2773,both,VISam,eye,corr_cov,20,15,10,20,0
2774,both,VISam,eye,corr_cov,20,15,10,40,0
2775,both,VISam,eye,corr_cov,20,15,20,10,0
2776,both,VISam,eye,corr_cov,20,15,20,20,0
2777,both,VISam,eye,corr_cov,20,15,20,40,0
2778,both,VISam,eye,corr_cov,20,15,40,10,0
2779,both,VISam,eye,corr_cov,20,15,40,20,0
2780,both,VISam,eye,corr_cov,20,15,40,40,0
2781,both,VISam,eye,corr_cov,40,5,10,10,0
2782,both,VISam,eye,corr_cov,40,5,10,20,0
2783,both,VISam,eye,corr_cov,40,5,10,40,0
2784,both,VISam,eye,corr_cov,40,5,20,10,0
2785,both,VISam,eye,corr_cov,40,5,20,20,0
2786,both,VISam,eye,corr_cov,40,5,20,40,0
2787,both,VISam,eye,corr_cov,40,5,40,10,0
2788,both,VISam,eye,corr_cov,40,5,40,20,0
2789,both,VISam,eye,corr_cov,40,5,40,40,0
2790,both,VISam,eye,corr_cov,40,10,10,10,0
2791,both,VISam,eye,corr_cov,40,10,10,20,0
2792,both,VISam,eye,corr_cov,40,10,10,40,0
2793,both,VISam,eye,corr_cov,40,10,20,10,0
2794,both,VISam,eye,corr_cov,40,10,20,20,0
2795,both,VISam,eye,corr_cov,40,10,20,40,0
2796,both,VISam,eye,corr_cov,40,10,40,10,0
2797,both,VISam,eye,corr_cov,40,10,40,20,0
2798,both,VISam,eye,corr_cov,40,10,40,40,0
2799,both,VISam,eye,corr_cov,40,15,10,10,0
2800,both,VISam,eye,corr_cov,40,15,10,20,0
2801,both,VISam,eye,corr_cov,40,15,10,40,0
2802,both,VISam,eye,corr_cov,40,15,20,10,0
2803,both,VISam,eye,corr_cov,40,15,20,20,0
2804,both,VISam,eye,corr_cov,40,15,20,40,0
2805,both,VISam,eye,corr_cov,40,15,40,10,0
2806,both,VISam,eye,corr_cov,40,15,40,20,0
2807,both,VISam,eye,corr_cov,40,15,40,40,0
2808,both,VISam,eye,corr_cov,80,5,10,10,0
2809,both,VISam,eye,corr_cov,80,5,10,20,0
2810,both,VISam,eye,corr_cov,80,5,10,40,0
2811,both,VISam,eye,corr_cov,80,5,20,10,0
2812,both,VISam,eye,corr_cov,80,5,20,20,0
2813,both,VISam,eye,corr_cov,80,5,20,40,0
2814,both,VISam,eye,corr_cov,80,5,40,10,0
2815,both,VISam,eye,corr_cov,80,5,40,20,0
2816,both,VISam,eye,corr_cov,80,5,40,40,0
2817,both,VISam,eye,corr_cov,80,10,10,10,0
2818,both,VISam,eye,corr_cov,80,10,10,20,0
2819,both,VISam,eye,corr_cov,80,10,10,40,0
2820,both,VISam,eye,corr_cov,80,10,20,10,0
2821,both,VISam,eye,corr_cov,80,10,20,20,0
2822,both,VISam,eye,corr_cov,80,10,20,40,0
2823,both,VISam,eye,corr_cov,80,10,40,10,0
2824,both,VISam,eye,corr_cov,80,10,40,20,0
2825,both,VISam,eye,corr_cov,80,10,40,40,0
2826,both,VISam,eye,corr_cov,80,15,10,10,0
2827,both,VISam,eye,corr_cov,80,15,10,20,0
2828,both,VISam,eye,corr_cov,80,15,10,40,0
2829,both,VISam,eye,corr_cov,80,15,20,10,0
2830,both,VISam,eye,corr_cov,80,15,20,20,0
2831,both,VISam,eye,corr_cov,80,15,20,40,0
2832,both,VISam,eye,corr_cov,80,15,40,10,0
2833,both,VISam,eye,corr_cov,80,15,40,20,0
2834,both,VISam,eye,corr_cov,80,15,40,40,0
2835,both,VISam,eye,cosine_cov,20,5,10,10,0
2836,both,VISam,eye,cosine_cov,20,5,10,20,0
2837,both,VISam,eye,cosine_cov,20,5,10,40,0
2838,both,VISam,eye,cosine_cov,20,5,20,10,0
2839,both,VISam,eye,cosine_cov,20,5,20,20,0
2840,both,VISam,eye,cosine_cov,20,5,20,40,0
2841,both,VISam,eye,cosine_cov,20,5,40,10,0
2842,both,VISam,eye,cosine_cov,20,5,40,20,0
2843,both,VISam,eye,cosine_cov,20,5,40,40,0
2844,both,VISam,eye,cosine_cov,20,10,10,10,0
2845,both,VISam,eye,cosine_cov,20,10,10,20,0
2846,both,VISam,eye,cosine_cov,20,10,10,40,0
2847,both,VISam,eye,cosine_cov,20,10,20,10,0
2848,both,VISam,eye,cosine_cov,20,10,20,20,0
2849,both,VISam,eye,cosine_cov,20,10,20,40,0
2850,both,VISam,eye,cosine_cov,20,10,40,10,0
2851,both,VISam,eye,cosine_cov,20,10,40,20,0
2852,both,VISam,eye,cosine_cov,20,10,40,40,0
2853,both,VISam,eye,cosine_cov,20,15,10,10,0
2854,both,VISam,eye,cosine_cov,20,15,10,20,0
2855,both,VISam,eye,cosine_cov,20,15,10,40,0
2856,both,VISam,eye,cosine_cov,20,15,20,10,0
2857,both,VISam,eye,cosine_cov,20,15,20,20,0
2858,both,VISam,eye,cosine_cov,20,15,20,40,0
2859,both,VISam,eye,cosine_cov,20,15,40,10,0
2860,both,VISam,eye,cosine_cov,20,15,40,20,0
2861,both,VISam,eye,cosine_cov,20,15,40,40,0
2862,both,VISam,eye,cosine_cov,40,5,10,10,0
2863,both,VISam,eye,cosine_cov,40,5,10,20,0
2864,both,VISam,eye,cosine_cov,40,5,10,40,0
2865,both,VISam,eye,cosine_cov,40,5,20,10,0
2866,both,VISam,eye,cosine_cov,40,5,20,20,0
2867,both,VISam,eye,cosine_cov,40,5,20,40,0
2868,both,VISam,eye,cosine_cov,40,5,40,10,0
2869,both,VISam,eye,cosine_cov,40,5,40,20,0
2870,both,VISam,eye,cosine_cov,40,5,40,40,0
2871,both,VISam,eye,cosine_cov,40,10,10,10,0
2872,both,VISam,eye,cosine_cov,40,10,10,20,0
2873,both,VISam,eye,cosine_cov,40,10,10,40,0
2874,both,VISam,eye,cosine_cov,40,10,20,10,0
2875,both,VISam,eye,cosine_cov,40,10,20,20,0
2876,both,VISam,eye,cosine_cov,40,10,20,40,0
2877,both,VISam,eye,cosine_cov,40,10,40,10,0
2878,both,VISam,eye,cosine_cov,40,10,40,20,0
2879,both,VISam,eye,cosine_cov,40,10,40,40,0
2880,both,VISam,eye,cosine_cov,40,15,10,10,0
2881,both,VISam,eye,cosine_cov,40,15,10,20,0
2882,both,VISam,eye,cosine_cov,40,15,10,40,0
2883,both,VISam,eye,cosine_cov,40,15,20,10,0
2884,both,VISam,eye,cosine_cov,40,15,20,20,0
2885,both,VISam,eye,cosine_cov,40,15,20,40,0
2886,both,VISam,eye,cosine_cov,40,15,40,10,0
2887,both,VISam,eye,cosine_cov,40,15,40,20,0
2888,both,VISam,eye,cosine_cov,40,15,40,40,0
2889,both,VISam,eye,cosine_cov,80,5,10,10,0
2890,both,VISam,eye,cosine_cov,80,5,10,20,0
2891,both,VISam,eye,cosine_cov,80,5,10,40,0
2892,both,VISam,eye,cosine_cov,80,5,20,10,0
2893,both,VISam,eye,cosine_cov,80,5,20,20,0
2894,both,VISam,eye,cosine_cov,80,5,20,40,0
2895,both,VISam,eye,cosine_cov,80,5,40,10,0
2896,both,VISam,eye,cosine_cov,80,5,40,20,0
2897,both,VISam,eye,cosine_cov,80,5,40,40,0
2898,both,VISam,eye,cosine_cov,80,10,10,10,0
2899,both,VISam,eye,cosine_cov,80,10,10,20,0
2900,both,VISam,eye,cosine_cov,80,10,10,40,0
2901,both,VISam,eye,cosine_cov,80,10,20,10,0
2902,both,VISam,eye,cosine_cov,80,10,20,20,0
2903,both,VISam,eye,cosine_cov,80,10,20,40,0
2904,both,VISam,eye,cosine_cov,80,10,40,10,0
2905,both,VISam,eye,cosine_cov,80,10,40,20,0
2906,both,VISam,eye,cosine_cov,80,10,40,40,0
2907,both,VISam,eye,cosine_cov,80,15,10,10,0
2908,both,VISam,eye,cosine_cov,80,15,10,20,0
2909,both,VISam,eye,cosine_cov,80,15,10,40,0
2910,both,VISam,eye,cosine_cov,80,15,20,10,0
2911,both,VISam,eye,cosine_cov,80,15,20,20,0
2912,both,VISam,eye,cosine_cov,80,15,20,40,0
2913,both,VISam,eye,cosine_cov,80,15,40,10,0
2914,both,VISam,eye,cosine_cov,80,15,40,20,0
2915,both,VISam,eye,cosine_cov,80,15,40,40,0
2916,both,VISam,diag,cosine,20,5,10,10,0
2917,both,VISam,diag,cosine,20,5,10,20,0
2918,both,VISam,diag,cosine,20,5,10,40,0
2919,both,VISam,diag,cosine,20,5,20,10,0
2920,both,VISam,diag,cosine,20,5,20,20,0
2921,both,VISam,diag,cosine,20,5,20,40,0
2922,both,VISam,diag,cosine,20,5,40,10,0
2923,both,VISam,diag,cosine,20,5,40,20,0
2924,both,VISam,diag,cosine,20,5,40,40,0
2925,both,VISam,diag,cosine,20,10,10,10,0
2926,both,VISam,diag,cosine,20,10,10,20,0
2927,both,VISam,diag,cosine,20,10,10,40,0
2928,both,VISam,diag,cosine,20,10,20,10,0
2929,both,VISam,diag,cosine,20,10,20,20,0
2930,both,VISam,diag,cosine,20,10,20,40,0
2931,both,VISam,diag,cosine,20,10,40,10,0
2932,both,VISam,diag,cosine,20,10,40,20,0
2933,both,VISam,diag,cosine,20,10,40,40,0
2934,both,VISam,diag,cosine,20,15,10,10,0
2935,both,VISam,diag,cosine,20,15,10,20,0
2936,both,VISam,diag,cosine,20,15,10,40,0
2937,both,VISam,diag,cosine,20,15,20,10,0
2938,both,VISam,diag,cosine,20,15,20,20,0
2939,both,VISam,diag,cosine,20,15,20,40,0
2940,both,VISam,diag,cosine,20,15,40,10,0
2941,both,VISam,diag,cosine,20,15,40,20,0
2942,both,VISam,diag,cosine,20,15,40,40,0
2943,both,VISam,diag,cosine,40,5,10,10,0
2944,both,VISam,diag,cosine,40,5,10,20,0
2945,both,VISam,diag,cosine,40,5,10,40,0
2946,both,VISam,diag,cosine,40,5,20,10,0
2947,both,VISam,diag,cosine,40,5,20,20,0
2948,both,VISam,diag,cosine,40,5,20,40,0
2949,both,VISam,diag,cosine,40,5,40,10,0
2950,both,VISam,diag,cosine,40,5,40,20,0
2951,both,VISam,diag,cosine,40,5,40,40,0
2952,both,VISam,diag,cosine,40,10,10,10,0
2953,both,VISam,diag,cosine,40,10,10,20,0
2954,both,VISam,diag,cosine,40,10,10,40,0
2955,both,VISam,diag,cosine,40,10,20,10,0
2956,both,VISam,diag,cosine,40,10,20,20,0
2957,both,VISam,diag,cosine,40,10,20,40,0
2958,both,VISam,diag,cosine,40,10,40,10,0
2959,both,VISam,diag,cosine,40,10,40,20,0
2960,both,VISam,diag,cosine,40,10,40,40,0
2961,both,VISam,diag,cosine,40,15,10,10,0
2962,both,VISam,diag,cosine,40,15,10,20,0
